[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2919] Attacker: [DIR: 1; POS: 6,4]; Defender #0: [DIR: 0; POS: 4,11]; Defender #1: [DIR: 2; POS: 84,5]; Defender #2: [DIR: 0; POS: 72,55]; Defender #3: [DIR: 1; POS: 4,32]; 
[Tick #2920] Attacker: [DIR: 1; POS: 7,4]; Defender #0: [DIR: 0; POS: 4,10]; Defender #1: [DIR: 2; POS: 84,6]; Defender #2: [DIR: 0; POS: 72,54]; Defender #3: [DIR: 1; POS: 5,32]; 
[Tick #2921] Attacker: [DIR: 1; POS: 8,4]; Defender #0: [DIR: 0; POS: 4,9]; Defender #1: [DIR: 2; POS: 84,7]; Defender #2: [DIR: 0; POS: 72,53]; Defender #3: [DIR: 1; POS: 6,32]; 
[Tick #2922] Attacker: [DIR: 1; POS: 9,4]; Defender #0: [DIR: 0; POS: 4,8]; Defender #1: [DIR: 2; POS: 84,8]; Defender #2: [DIR: 0; POS: 72,52]; Defender #3: [DIR: 1; POS: 7,32]; 
[Tick #2923] Attacker: [DIR: 1; POS: 10,4]; Defender #0: [DIR: 0; POS: 4,7]; Defender #1: [DIR: 2; POS: 84,9]; Defender #2: [DIR: 0; POS: 72,51]; Defender #3: [DIR: 1; POS: 8,32]; 
[Tick #2924] Attacker: [DIR: 1; POS: 11,4]; Defender #0: [DIR: 0; POS: 4,6]; Defender #1: [DIR: 2; POS: 84,10]; Defender #2: [DIR: 0; POS: 72,50]; Defender #3: [DIR: 1; POS: 9,32]; 
[Tick #2925] Attacker: [DIR: 1; POS: 12,4]; Defender #0: [DIR: 0; POS: 4,5]; Defender #1: [DIR: 2; POS: 84,11]; Defender #2: [DIR: 0; POS: 72,49]; Defender #3: [DIR: 1; POS: 10,32]; 
[Tick #2926] Attacker: [DIR: 1; POS: 13,4]; Defender #0: [DIR: 1; POS: 4,4]; Defender #1: [DIR: 2; POS: 84,12]; Defender #2: [DIR: 0; POS: 72,48]; Defender #3: [DIR: 1; POS: 11,32]; 
[Tick #2927] Attacker: [DIR: 1; POS: 14,4]; Defender #0: [DIR: 1; POS: 5,4]; Defender #1: [DIR: 2; POS: 84,13]; Defender #2: [DIR: 0; POS: 72,47]; Defender #3: [DIR: 0; POS: 12,32]; 
[Tick #2928] Attacker: [DIR: 1; POS: 15,4]; Defender #0: [DIR: 1; POS: 6,4]; Defender #1: [DIR: 2; POS: 84,14]; Defender #2: [DIR: 0; POS: 72,46]; Defender #3: [DIR: 0; POS: 12,31]; 
[Tick #2929] Attacker: [DIR: 1; POS: 16,4]; Defender #0: [DIR: 1; POS: 7,4]; Defender #1: [DIR: 2; POS: 84,15]; Defender #2: [DIR: 0; POS: 72,45]; Defender #3: [DIR: 0; POS: 12,30]; 
[Tick #2930] Attacker: [DIR: 1; POS: 17,4]; Defender #0: [DIR: 1; POS: 8,4]; Defender #1: [DIR: 3; POS: 84,16]; Defender #2: [DIR: 0; POS: 72,44]; Defender #3: [DIR: 0; POS: 12,29]; 
[Tick #2931] Attacker: [DIR: 1; POS: 18,4]; Defender #0: [DIR: 1; POS: 9,4]; Defender #1: [DIR: 3; POS: 83,16]; Defender #2: [DIR: 0; POS: 72,43]; Defender #3: [DIR: 0; POS: 12,28]; 
[Tick #2932] Attacker: [DIR: 1; POS: 19,4]; Defender #0: [DIR: 1; POS: 10,4]; Defender #1: [DIR: 3; POS: 82,16]; Defender #2: [DIR: 0; POS: 72,42]; Defender #3: [DIR: 0; POS: 12,27]; 
[Tick #2933] Attacker: [DIR: 1; POS: 20,4]; Defender #0: [DIR: 1; POS: 11,4]; Defender #1: [DIR: 3; POS: 81,16]; Defender #2: [DIR: 0; POS: 72,41]; Defender #3: [DIR: 0; POS: 12,26]; 
[Tick #2934] Attacker: [DIR: 1; POS: 21,4]; Defender #0: [DIR: 1; POS: 12,4]; Defender #1: [DIR: 3; POS: 80,16]; Defender #2: [DIR: 0; POS: 72,40]; Defender #3: [DIR: 0; POS: 12,25]; 
[Tick #2935] Attacker: [DIR: 1; POS: 22,4]; Defender #0: [DIR: 1; POS: 13,4]; Defender #1: [DIR: 3; POS: 79,16]; Defender #2: [DIR: 0; POS: 72,39]; Defender #3: [DIR: 0; POS: 12,24]; 
[Tick #2936] Attacker: [DIR: 1; POS: 23,4]; Defender #0: [DIR: 1; POS: 14,4]; Defender #1: [DIR: 3; POS: 78,16]; Defender #2: [DIR: 0; POS: 72,38]; Defender #3: [DIR: 0; POS: 12,23]; 
[Tick #2937] Attacker: [DIR: 2; POS: 24,4]; Defender #0: [DIR: 1; POS: 15,4]; Defender #1: [DIR: 3; POS: 77,16]; Defender #2: [DIR: 0; POS: 72,37]; Defender #3: [DIR: 0; POS: 12,22]; 
[Tick #2938] Attacker: [DIR: 2; POS: 24,5]; Defender #0: [DIR: 1; POS: 16,4]; Defender #1: [DIR: 3; POS: 76,16]; Defender #2: [DIR: 0; POS: 72,36]; Defender #3: [DIR: 0; POS: 12,21]; 
[Tick #2939] Attacker: [DIR: 2; POS: 24,6]; Defender #0: [DIR: 1; POS: 17,4]; Defender #1: [DIR: 3; POS: 75,16]; Defender #2: [DIR: 0; POS: 72,35]; Defender #3: [DIR: 0; POS: 12,20]; 
[Tick #2940] Attacker: [DIR: 2; POS: 24,7]; Defender #0: [DIR: 1; POS: 18,4]; Defender #1: [DIR: 3; POS: 74,16]; Defender #2: [DIR: 0; POS: 72,34]; Defender #3: [DIR: 0; POS: 12,19]; 
[Tick #2941] Attacker: [DIR: 2; POS: 24,8]; Defender #0: [DIR: 1; POS: 19,4]; Defender #1: [DIR: 3; POS: 73,16]; Defender #2: [DIR: 0; POS: 72,33]; Defender #3: [DIR: 0; POS: 12,18]; 
[Tick #2942] Attacker: [DIR: 2; POS: 24,9]; Defender #0: [DIR: 1; POS: 20,4]; Defender #1: [DIR: 3; POS: 72,16]; Defender #2: [DIR: 3; POS: 72,32]; Defender #3: [DIR: 0; POS: 12,17]; 
[Tick #2943] Attacker: [DIR: 2; POS: 24,10]; Defender #0: [DIR: 1; POS: 21,4]; Defender #1: [DIR: 3; POS: 71,16]; Defender #2: [DIR: 3; POS: 71,32]; Defender #3: [DIR: 1; POS: 12,16]; 
[Tick #2944] Attacker: [DIR: 2; POS: 24,11]; Defender #0: [DIR: 1; POS: 22,4]; Defender #1: [DIR: 3; POS: 70,16]; Defender #2: [DIR: 3; POS: 70,32]; Defender #3: [DIR: 1; POS: 13,16]; 
[Tick #2945] Attacker: [DIR: 2; POS: 24,12]; Defender #0: [DIR: 1; POS: 23,4]; Defender #1: [DIR: 3; POS: 69,16]; Defender #2: [DIR: 3; POS: 69,32]; Defender #3: [DIR: 1; POS: 14,16]; 
[Tick #2946] Attacker: [DIR: 2; POS: 24,13]; Defender #0: [DIR: 2; POS: 24,4]; Defender #1: [DIR: 3; POS: 68,16]; Defender #2: [DIR: 3; POS: 68,32]; Defender #3: [DIR: 1; POS: 15,16]; 
[Tick #2947] Attacker: [DIR: 2; POS: 24,14]; Defender #0: [DIR: 2; POS: 24,5]; Defender #1: [DIR: 3; POS: 67,16]; Defender #2: [DIR: 3; POS: 67,32]; Defender #3: [DIR: 1; POS: 16,16]; 
[Tick #2948] Attacker: [DIR: 0; POS: 24,15]; Defender #0: [DIR: 2; POS: 24,6]; Defender #1: [DIR: 3; POS: 66,16]; Defender #2: [DIR: 3; POS: 66,32]; Defender #3: [DIR: 1; POS: 17,16]; 
[Tick #2949] Attacker: [DIR: 2; POS: 24,14]; Defender #0: [DIR: 2; POS: 24,7]; Defender #1: [DIR: 3; POS: 65,16]; Defender #2: [DIR: 3; POS: 65,32]; Defender #3: [DIR: 1; POS: 18,16]; 
[Tick #2950] Attacker: [DIR: 0; POS: 24,15]; Defender #0: [DIR: 2; POS: 24,8]; Defender #1: [DIR: 3; POS: 64,16]; Defender #2: [DIR: 3; POS: 64,32]; Defender #3: [DIR: 1; POS: 19,16]; 
[Tick #2951] Attacker: [DIR: 2; POS: 24,14]; Defender #0: [DIR: 2; POS: 24,9]; Defender #1: [DIR: 3; POS: 63,16]; Defender #2: [DIR: 3; POS: 63,32]; Defender #3: [DIR: 1; POS: 20,16]; 
[Tick #2952] Attacker: [DIR: 0; POS: 24,15]; Defender #0: [DIR: 2; POS: 24,10]; Defender #1: [DIR: 3; POS: 62,16]; Defender #2: [DIR: 3; POS: 62,32]; Defender #3: [DIR: 1; POS: 21,16]; 
[Tick #2953] Attacker: [DIR: 2; POS: 24,14]; Defender #0: [DIR: 2; POS: 24,11]; Defender #1: [DIR: 3; POS: 61,16]; Defender #2: [DIR: 3; POS: 61,32]; Defender #3: [DIR: 1; POS: 22,16]; 
[Tick #2954] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2955] Attacker: [DIR: 3; POS: 53,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2956] Attacker: [DIR: 3; POS: 52,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2957] Attacker: [DIR: 3; POS: 51,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2958] Attacker: [DIR: 3; POS: 50,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2959] Attacker: [DIR: 3; POS: 49,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2960] Attacker: [DIR: 3; POS: 48,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2961] Attacker: [DIR: 3; POS: 47,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2962] Attacker: [DIR: 3; POS: 46,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2963] Attacker: [DIR: 3; POS: 45,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2964] Attacker: [DIR: 3; POS: 44,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2965] Attacker: [DIR: 3; POS: 43,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2966] Attacker: [DIR: 3; POS: 42,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2967] Attacker: [DIR: 3; POS: 41,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2968] Attacker: [DIR: 3; POS: 40,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2969] Attacker: [DIR: 3; POS: 39,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2970] Attacker: [DIR: 3; POS: 38,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2971] Attacker: [DIR: 3; POS: 37,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2972] Attacker: [DIR: 0; POS: 36,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2973] Attacker: [DIR: 0; POS: 36,91]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2974] Attacker: [DIR: 0; POS: 36,90]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2975] Attacker: [DIR: 0; POS: 36,89]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2976] Attacker: [DIR: 0; POS: 36,88]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2977] Attacker: [DIR: 0; POS: 36,87]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2978] Attacker: [DIR: 0; POS: 36,86]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2979] Attacker: [DIR: 0; POS: 36,85]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2980] Attacker: [DIR: 0; POS: 36,84]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2981] Attacker: [DIR: 0; POS: 36,83]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2982] Attacker: [DIR: 0; POS: 36,82]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2983] Attacker: [DIR: 0; POS: 36,81]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2984] Attacker: [DIR: 1; POS: 36,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2985] Attacker: [DIR: 1; POS: 37,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2986] Attacker: [DIR: 1; POS: 38,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2987] Attacker: [DIR: 1; POS: 39,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2988] Attacker: [DIR: 1; POS: 40,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2989] Attacker: [DIR: 1; POS: 41,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2990] Attacker: [DIR: 1; POS: 42,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2991] Attacker: [DIR: 1; POS: 43,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2992] Attacker: [DIR: 1; POS: 44,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2993] Attacker: [DIR: 1; POS: 45,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2994] Attacker: [DIR: 1; POS: 46,80]; Defender #0: [DIR: 3; POS: 54,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2995] Attacker: [DIR: 1; POS: 47,80]; Defender #0: [DIR: 3; POS: 53,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2996] Attacker: [DIR: 0; POS: 48,80]; Defender #0: [DIR: 3; POS: 52,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2997] Attacker: [DIR: 0; POS: 48,79]; Defender #0: [DIR: 3; POS: 51,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2998] Attacker: [DIR: 0; POS: 48,78]; Defender #0: [DIR: 3; POS: 50,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2999] Attacker: [DIR: 0; POS: 48,77]; Defender #0: [DIR: 3; POS: 49,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3000] Attacker: [DIR: 0; POS: 48,76]; Defender #0: [DIR: 3; POS: 48,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3001] Attacker: [DIR: 0; POS: 48,75]; Defender #0: [DIR: 3; POS: 47,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3002] Attacker: [DIR: 0; POS: 48,74]; Defender #0: [DIR: 3; POS: 46,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3003] Attacker: [DIR: 0; POS: 48,73]; Defender #0: [DIR: 3; POS: 45,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3004] Attacker: [DIR: 0; POS: 48,72]; Defender #0: [DIR: 3; POS: 44,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3005] Attacker: [DIR: 0; POS: 48,71]; Defender #0: [DIR: 3; POS: 43,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3006] Attacker: [DIR: 0; POS: 48,70]; Defender #0: [DIR: 3; POS: 42,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3007] Attacker: [DIR: 0; POS: 48,69]; Defender #0: [DIR: 3; POS: 41,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3008] Attacker: [DIR: 1; POS: 48,68]; Defender #0: [DIR: 3; POS: 40,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3009] Attacker: [DIR: 1; POS: 49,68]; Defender #0: [DIR: 3; POS: 39,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3010] Attacker: [DIR: 1; POS: 50,68]; Defender #0: [DIR: 3; POS: 38,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3011] Attacker: [DIR: 1; POS: 51,68]; Defender #0: [DIR: 3; POS: 37,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3012] Attacker: [DIR: 1; POS: 52,68]; Defender #0: [DIR: 2; POS: 36,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3013] Attacker: [DIR: 1; POS: 53,68]; Defender #0: [DIR: 2; POS: 36,45]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3014] Attacker: [DIR: 1; POS: 54,68]; Defender #0: [DIR: 2; POS: 36,46]; Defender #1: [DIR: 1; POS: 54,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3015] Attacker: [DIR: 1; POS: 55,68]; Defender #0: [DIR: 2; POS: 36,47]; Defender #1: [DIR: 1; POS: 55,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3016] Attacker: [DIR: 1; POS: 56,68]; Defender #0: [DIR: 2; POS: 36,48]; Defender #1: [DIR: 1; POS: 56,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3017] Attacker: [DIR: 1; POS: 57,68]; Defender #0: [DIR: 2; POS: 36,49]; Defender #1: [DIR: 1; POS: 57,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3018] Attacker: [DIR: 1; POS: 58,68]; Defender #0: [DIR: 2; POS: 36,50]; Defender #1: [DIR: 1; POS: 58,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3019] Attacker: [DIR: 1; POS: 59,68]; Defender #0: [DIR: 2; POS: 36,51]; Defender #1: [DIR: 1; POS: 59,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3020] Attacker: [DIR: 2; POS: 60,68]; Defender #0: [DIR: 2; POS: 36,52]; Defender #1: [DIR: 1; POS: 60,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3021] Attacker: [DIR: 2; POS: 60,69]; Defender #0: [DIR: 2; POS: 36,53]; Defender #1: [DIR: 1; POS: 61,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3022] Attacker: [DIR: 2; POS: 60,70]; Defender #0: [DIR: 2; POS: 36,54]; Defender #1: [DIR: 1; POS: 62,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3023] Attacker: [DIR: 2; POS: 60,71]; Defender #0: [DIR: 2; POS: 36,55]; Defender #1: [DIR: 1; POS: 63,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3024] Attacker: [DIR: 2; POS: 60,72]; Defender #0: [DIR: 2; POS: 36,56]; Defender #1: [DIR: 1; POS: 64,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3025] Attacker: [DIR: 2; POS: 60,73]; Defender #0: [DIR: 2; POS: 36,57]; Defender #1: [DIR: 1; POS: 65,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3026] Attacker: [DIR: 2; POS: 60,74]; Defender #0: [DIR: 2; POS: 36,58]; Defender #1: [DIR: 1; POS: 66,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3027] Attacker: [DIR: 2; POS: 60,75]; Defender #0: [DIR: 2; POS: 36,59]; Defender #1: [DIR: 1; POS: 67,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3028] Attacker: [DIR: 2; POS: 60,76]; Defender #0: [DIR: 2; POS: 36,60]; Defender #1: [DIR: 1; POS: 68,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3029] Attacker: [DIR: 2; POS: 60,77]; Defender #0: [DIR: 2; POS: 36,61]; Defender #1: [DIR: 1; POS: 69,44]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
